evaluator,gpt-oss-120b-thinking,opus-4.1-thinking,gemini-2.5-pro-thinking,qwen-3.0-80b-thinking,deepseek-r1-thinking,kimi-k2-thinking,gpt-4o-mini,gpt-4.1-mini,gpt-4o,gpt-4.1,haiku-3.5,sonnet-3.7,sonnet-4.5,opus-4.1,gemini-2.0-flash-lite,gemini-2.0-flash,ll-3.1-8b,ll-3.1-70b,ll-3.1-405b,qwen-2.5-7b,qwen-2.5-72b,qwen-3.0-80b,deepseek-3.1,kimi-k2
haiku-3.5,0.605,0.575,0.6,0.73,0.64,0.605,0.495,0.415,0.505,0.435,0.435,0.52,0.565,0.615,0.605,0.625,0.805,0.72,0.705,0.65,0.65,0.66,0.54,0.735
sonnet-3.7,0.9027823529411764,0.7163828328534211,0.8724300202839756,0.8780344827586206,0.8934139135106097,0.8814397367338543,0.4998630136986301,0.4489628127112914,0.42353741496598646,0.5093055555555556,0.6129251700680272,0.35687074829931975,0.7624657534246575,0.7121232876712328,0.555,0.6581632653061225,0.8075641025641026,0.6145014084507042,0.5106411926472716,0.6079418620595092,0.48418296973962,0.8643197278911563,0.7104482758620689,0.9082517482517483
sonnet-4.5,0.92,0.605,0.75,0.875,0.785,0.635,0.77,0.64,0.66,0.7,0.595,0.515,0.475,0.55,0.785,0.775,0.92,0.785,0.7178,0.86,0.795,0.84,0.685,0.88
opus-4.1,0.94,0.475,0.91,0.955,0.975,0.7776000000000001,0.98,0.73,0.945,0.835,0.725,0.515,0.515,0.52,0.88,0.885,0.98,0.94,0.9144,0.97,0.96,0.97,0.88,0.935
gemini-2.0-flash-lite,0.05,0.115,0.055,0.07,0.07,0.09,0.125,0.07,0.105,0.07,0.125,0.17,0.115,0.1,0.86,0.075,0.34,0.225,0.285,0.19,0.15,0.07,0.08,0.125
gemini-2.0-flash,0.315,0.355,0.265,0.27,0.32,0.33,0.465,0.41,0.515,0.37,0.505,0.405,0.4,0.42,0.325,0.745,0.735,0.58,0.6099999999999999,0.6,0.54,0.335,0.335,0.465
ll-3.1-8b,0.5149999999999999,0.51,0.485,0.535,0.53,0.53,0.515,0.5149999999999999,0.515,0.53,0.525,0.525,0.575,0.5199999999999999,0.55,0.58,0.39,0.55,0.545,0.51,0.5399999999999999,0.595,0.525,0.51
ll-3.1-70b,0.625,0.655,0.62,0.52,0.65,0.69,0.525,0.545,0.52,0.56,0.705,0.715,0.72,0.66,0.66,0.57,0.79,0.3,0.74,0.715,0.72,0.63,0.595,0.895
ll-3.1-405b,0.85,0.465,0.68,0.625,0.6567123287671234,0.655,0.25,0.25499999999999995,0.21,0.31,0.215,0.205,0.355,0.32,0.295,0.305,0.485,0.3,0.72,0.36,0.31,0.695,0.5149999999999999,0.83
qwen-2.5-7b,0.05,0.035,0.03,0.045,0.03,0.035,0.065,0.02,0.03,0.04,0.045,0.08,0.04,0.035,0.02,0.02,0.315,0.075,0.1,0.94,0.05,0.03,0.05,0.06
qwen-2.5-72b,0.14,0.125,0.105,0.13,0.2,0.145,0.055,0.075,0.06,0.065,0.205,0.1,0.075,0.095,0.125,0.135,0.46,0.185,0.175,0.18,0.95,0.075,0.09,0.19
qwen-3.0-80b,0.04,0.035,0.045,0.02,0.035,0.035,0.055,0.02,0.035,0.01,0.055,0.035,0.025,0.025,0.045,0.045,0.47,0.18,0.15,0.25,0.085,0.985,0.045,0.04
deepseek-3.1,0.115,0.1,0.055,0.085,0.085,0.12,0.09,0.04,0.065,0.035,0.09,0.05,0.055,0.055,0.06,0.08,0.5,0.205,0.23,0.245,0.09,0.055,0.955,0.07
kimi-k2,0.25612244897959185,0.215,0.235,0.21,0.265,0.26,0.305,0.235,0.325,0.265,0.415,0.24,0.2,0.225,0.3,0.285,0.655,0.485,0.485,0.55,0.395,0.255,0.255,0.72
