evaluator,generator,dataset,distance,performance,n_samples
kimi-k2-thinking,gpt-4.1,wikisum,-21,0.092800538506257,98
gpt-4o-mini,gpt-4.1,wikisum,105,0.3774193548387097,310
gpt-4.1-mini,gpt-4.1,wikisum,33,0.0,234
gpt-4o,gpt-4.1,wikisum,-29,0.0042735042735042,234
haiku-3.5,gpt-4.1,wikisum,91,0.0808823529411764,136
sonnet-4.5,gpt-4.1,wikisum,-34,0.3602941176470588,136
opus-4.1,gpt-4.1,wikisum,-32,0.3823529411764705,136
gemini-2.0-flash-lite,gpt-4.1,wikisum,55,0.1677419354838709,310
gemini-2.0-flash,gpt-4.1,wikisum,49,0.3970588235294117,272
ll-3.1-8b,gpt-4.1,wikisum,178,0.5256410256410257,234
ll-3.1-70b,gpt-4.1,wikisum,126,0.0854700854700854,234
ll-3.1-405b,gpt-4.1,wikisum,78,0.0427350427350427,234
qwen-2.5-72b,gpt-4.1,wikisum,123,0.5170940170940171,234
qwen-3.0-80b,gpt-4.1,wikisum,12,0.0,234
deepseek-3.1,gpt-4.1,wikisum,-5,0.0555555555555555,234
kimi-k2,gpt-4.1,wikisum,-9,0.094017094017094,234
gpt-oss-120b-thinking,haiku-3.5,wikisum,-37,0.8571428571428571,98
opus-4.1-thinking,haiku-3.5,wikisum,-124,0.7857142857142857,98
gemini-2.5-pro-thinking,haiku-3.5,wikisum,-128,0.2886544448287789,98
qwen-3.0-80b-thinking,haiku-3.5,wikisum,-48,0.1858355745398935,98
deepseek-r1-thinking,haiku-3.5,wikisum,-101,0.1632653061224489,98
kimi-k2-thinking,haiku-3.5,wikisum,-112,0.2925170068027211,98
gpt-4o-mini,haiku-3.5,wikisum,14,0.1870967741935484,310
gpt-4.1-mini,haiku-3.5,wikisum,-58,0.0042735042735042,234
gpt-4o,haiku-3.5,wikisum,-120,0.0,234
gpt-4.1,haiku-3.5,wikisum,-91,0.4310344827586206,174
sonnet-4.5,haiku-3.5,wikisum,-125,0.5073529411764706,136
opus-4.1,haiku-3.5,wikisum,-123,0.7720588235294118,136
gemini-2.0-flash-lite,haiku-3.5,wikisum,-36,0.2352941176470588,272
gemini-2.0-flash,haiku-3.5,wikisum,-42,0.4338235294117647,272
ll-3.1-8b,haiku-3.5,wikisum,87,0.8162393162393162,234
ll-3.1-70b,haiku-3.5,wikisum,35,0.6367521367521367,234
ll-3.1-405b,haiku-3.5,wikisum,-13,0.2905982905982906,234
qwen-2.5-72b,haiku-3.5,wikisum,32,0.7094017094017094,234
qwen-3.0-80b,haiku-3.5,wikisum,-79,0.0,234
deepseek-3.1,haiku-3.5,wikisum,-96,0.1581196581196581,234
kimi-k2,haiku-3.5,wikisum,-100,0.2008547008547008,234
gpt-oss-120b-thinking,sonnet-4.5,wikisum,88,0.846111417539989,98
opus-4.1-thinking,sonnet-4.5,wikisum,1,0.3673469387755102,98
gemini-2.5-pro-thinking,sonnet-4.5,wikisum,-3,0.0204081632653061,98
qwen-3.0-80b-thinking,sonnet-4.5,wikisum,77,0.0437140012799544,98
deepseek-r1-thinking,sonnet-4.5,wikisum,24,0.010204081632653,98
kimi-k2-thinking,sonnet-4.5,wikisum,13,0.2865646258503401,98
gpt-4o-mini,sonnet-4.5,wikisum,139,0.3516129032258064,310
gpt-4.1-mini,sonnet-4.5,wikisum,67,0.0,174
gpt-4o,sonnet-4.5,wikisum,5,0.0,234
gpt-4.1,sonnet-4.5,wikisum,34,0.0172413793103448,174
haiku-3.5,sonnet-4.5,wikisum,125,0.2058823529411764,136
opus-4.1,sonnet-4.5,wikisum,2,0.1838235294117647,136
gemini-2.0-flash-lite,sonnet-4.5,wikisum,89,0.0808823529411764,272
gemini-2.0-flash,sonnet-4.5,wikisum,83,0.379746835443038,158
ll-3.1-8b,sonnet-4.5,wikisum,212,0.6410256410256411,234
ll-3.1-70b,sonnet-4.5,wikisum,160,0.0512820512820512,234
ll-3.1-405b,sonnet-4.5,wikisum,112,0.0128205128205128,234
qwen-2.5-72b,sonnet-4.5,wikisum,157,0.405982905982906,234
qwen-3.0-80b,sonnet-4.5,wikisum,46,0.0,234
deepseek-3.1,sonnet-4.5,wikisum,29,0.0384615384615384,234
kimi-k2,sonnet-4.5,wikisum,25,0.1068376068376068,234
gpt-oss-120b-thinking,opus-4.1,wikisum,86,0.8775510204081632,98
opus-4.1-thinking,opus-4.1,wikisum,-1,0.3775510204081632,98
gemini-2.5-pro-thinking,opus-4.1,wikisum,-5,0.0,98
qwen-3.0-80b-thinking,opus-4.1,wikisum,75,0.0,98
deepseek-r1-thinking,opus-4.1,wikisum,22,0.0204081632653061,98
kimi-k2-thinking,opus-4.1,wikisum,11,0.2517006802721088,98
gpt-4o-mini,opus-4.1,wikisum,137,0.2193548387096774,310
gpt-4.1-mini,opus-4.1,wikisum,65,0.0,174
gpt-4o,opus-4.1,wikisum,3,0.0,234
gpt-4.1,opus-4.1,wikisum,32,0.0,174
haiku-3.5,opus-4.1,wikisum,123,0.1617647058823529,136
sonnet-4.5,opus-4.1,wikisum,-2,0.4044117647058823,136
gemini-2.0-flash-lite,opus-4.1,wikisum,87,0.0955882352941176,272
gemini-2.0-flash,opus-4.1,wikisum,81,0.4264705882352941,272
ll-3.1-8b,opus-4.1,wikisum,210,0.6538461538461539,234
ll-3.1-70b,opus-4.1,wikisum,158,0.0384615384615384,234
ll-3.1-405b,opus-4.1,wikisum,110,0.0,234
qwen-2.5-72b,opus-4.1,wikisum,155,0.4401709401709401,234
qwen-3.0-80b,opus-4.1,wikisum,44,0.0,234
deepseek-3.1,opus-4.1,wikisum,27,0.0256410256410256,234
kimi-k2,opus-4.1,wikisum,23,0.0811965811965812,234
gpt-oss-120b-thinking,gemini-2.0-flash-lite,wikisum,-1,0.9387755102040816,98
opus-4.1-thinking,gemini-2.0-flash-lite,wikisum,-88,0.7244897959183674,98
gemini-2.5-pro-thinking,gemini-2.0-flash-lite,wikisum,-92,0.0612244897959183,98
qwen-3.0-80b-thinking,gemini-2.0-flash-lite,wikisum,-12,0.0228091236494597,98
deepseek-r1-thinking,gemini-2.0-flash-lite,wikisum,-65,0.0612244897959183,98
kimi-k2-thinking,gemini-2.0-flash-lite,wikisum,-76,0.2618274582560297,98
gpt-4o-mini,gemini-2.0-flash-lite,wikisum,50,0.4838709677419355,310
gpt-4.1-mini,gemini-2.0-flash-lite,wikisum,-22,0.0,174
gpt-4o,gemini-2.0-flash-lite,wikisum,-84,0.0,234
gpt-4.1,gemini-2.0-flash-lite,wikisum,-55,0.3505747126436782,174
haiku-3.5,gemini-2.0-flash-lite,wikisum,36,0.1102941176470588,136
sonnet-4.5,gemini-2.0-flash-lite,wikisum,-89,0.5955882352941176,136
opus-4.1,gemini-2.0-flash-lite,wikisum,-87,0.5735294117647058,136
gemini-2.0-flash,gemini-2.0-flash-lite,wikisum,-6,0.4007352941176471,272
ll-3.1-8b,gemini-2.0-flash-lite,wikisum,123,0.7991452991452992,234
ll-3.1-70b,gemini-2.0-flash-lite,wikisum,71,0.3162393162393162,234
ll-3.1-405b,gemini-2.0-flash-lite,wikisum,23,0.2183908045977011,174
qwen-2.5-72b,gemini-2.0-flash-lite,wikisum,68,0.5085470085470085,234
qwen-3.0-80b,gemini-2.0-flash-lite,wikisum,-43,0.0,234
deepseek-3.1,gemini-2.0-flash-lite,wikisum,-60,0.1091954022988505,174
kimi-k2,gemini-2.0-flash-lite,wikisum,-64,0.3162393162393162,234
gpt-oss-120b-thinking,gemini-2.0-flash,wikisum,5,0.8775510204081632,98
opus-4.1-thinking,gemini-2.0-flash,wikisum,-82,0.7346938775510204,98
gemini-2.5-pro-thinking,gemini-2.0-flash,wikisum,-86,0.0,98
qwen-3.0-80b-thinking,gemini-2.0-flash,wikisum,-6,0.0,98
deepseek-r1-thinking,gemini-2.0-flash,wikisum,-59,0.0510204081632653,98
kimi-k2-thinking,gemini-2.0-flash,wikisum,-70,0.1984882842025699,98
gpt-4o-mini,gemini-2.0-flash,wikisum,56,0.5225806451612903,310
gpt-4.1-mini,gemini-2.0-flash,wikisum,-16,0.0,174
gpt-4o,gemini-2.0-flash,wikisum,-78,0.0,174
gpt-4.1,gemini-2.0-flash,wikisum,-49,0.2701149425287356,174
haiku-3.5,gemini-2.0-flash,wikisum,42,0.0661764705882353,136
sonnet-4.5,gemini-2.0-flash,wikisum,-83,0.4926470588235294,136
opus-4.1,gemini-2.0-flash,wikisum,-81,0.3897058823529412,136
gemini-2.0-flash-lite,gemini-2.0-flash,wikisum,6,0.2426470588235294,272
ll-3.1-8b,gemini-2.0-flash,wikisum,129,0.7136752136752137,234
ll-3.1-70b,gemini-2.0-flash,wikisum,77,0.3247863247863248,234
ll-3.1-405b,gemini-2.0-flash,wikisum,29,0.132183908045977,174
qwen-2.5-72b,gemini-2.0-flash,wikisum,74,0.5170940170940171,234
qwen-3.0-80b,gemini-2.0-flash,wikisum,-37,0.0,234
deepseek-3.1,gemini-2.0-flash,wikisum,-54,0.057471264367816,174
kimi-k2,gemini-2.0-flash,wikisum,-58,0.2222222222222222,234
gpt-oss-120b-thinking,ll-3.1-8b,wikisum,-124,0.9285714285714286,98
opus-4.1-thinking,ll-3.1-8b,wikisum,-211,1.0,98
gemini-2.5-pro-thinking,ll-3.1-8b,wikisum,-215,0.5102040816326531,98
qwen-3.0-80b-thinking,ll-3.1-8b,wikisum,-135,0.5469387755102041,98
deepseek-r1-thinking,ll-3.1-8b,wikisum,-188,0.4897959183673469,98
kimi-k2-thinking,ll-3.1-8b,wikisum,-199,0.8070500927643786,98
gpt-4o-mini,ll-3.1-8b,wikisum,-73,0.8483870967741935,310
gpt-4.1-mini,ll-3.1-8b,wikisum,-145,0.2346938775510204,98
gpt-4o,ll-3.1-8b,wikisum,-207,0.0402298850574712,174
gpt-4.1,ll-3.1-8b,wikisum,-178,0.7586206896551724,174
haiku-3.5,ll-3.1-8b,wikisum,-87,0.4044117647058823,136
sonnet-4.5,ll-3.1-8b,wikisum,-212,0.9183569979716024,136
opus-4.1,ll-3.1-8b,wikisum,-210,0.9850405679513184,136
gemini-2.0-flash-lite,ll-3.1-8b,wikisum,-123,0.3419117647058823,272
gemini-2.0-flash,ll-3.1-8b,wikisum,-129,0.5367647058823529,272
ll-3.1-70b,ll-3.1-8b,wikisum,-52,0.452991452991453,234
ll-3.1-405b,ll-3.1-8b,wikisum,-100,0.5402298850574713,174
qwen-2.5-72b,ll-3.1-8b,wikisum,-55,0.7991452991452992,234
qwen-3.0-80b,ll-3.1-8b,wikisum,-166,0.3034188034188034,234
deepseek-3.1,ll-3.1-8b,wikisum,-183,0.5459770114942529,174
kimi-k2,ll-3.1-8b,wikisum,-187,0.5598290598290598,234
gpt-oss-120b-thinking,ll-3.1-70b,wikisum,-72,0.9489795918367347,98
opus-4.1-thinking,ll-3.1-70b,wikisum,-159,0.8673469387755102,98
gemini-2.5-pro-thinking,ll-3.1-70b,wikisum,-163,0.0918367346938775,98
qwen-3.0-80b-thinking,ll-3.1-70b,wikisum,-83,0.1166180758017492,98
deepseek-r1-thinking,ll-3.1-70b,wikisum,-136,0.1122448979591836,98
kimi-k2-thinking,ll-3.1-70b,wikisum,-147,0.4800476021674179,98
gpt-4o-mini,ll-3.1-70b,wikisum,-21,0.7451612903225806,310
gpt-4.1-mini,ll-3.1-70b,wikisum,-93,0.0367647058823529,136
gpt-4o,ll-3.1-70b,wikisum,-155,0.0057471264367816,174
gpt-4.1,ll-3.1-70b,wikisum,-126,0.425287356321839,174
haiku-3.5,ll-3.1-70b,wikisum,-35,0.1397058823529411,136
sonnet-4.5,ll-3.1-70b,wikisum,-160,0.6397058823529411,136
opus-4.1,ll-3.1-70b,wikisum,-158,0.7205882352941176,136
gemini-2.0-flash-lite,ll-3.1-70b,wikisum,-71,0.1691176470588235,272
gemini-2.0-flash,ll-3.1-70b,wikisum,-77,0.4632352941176471,272
ll-3.1-8b,ll-3.1-70b,wikisum,52,0.7264957264957265,234
ll-3.1-405b,ll-3.1-70b,wikisum,-48,0.2413793103448276,174
qwen-2.5-72b,ll-3.1-70b,wikisum,-3,0.5689655172413793,174
qwen-3.0-80b,ll-3.1-70b,wikisum,-114,0.0299145299145299,234
deepseek-3.1,ll-3.1-70b,wikisum,-131,0.1379310344827586,174
kimi-k2,ll-3.1-70b,wikisum,-135,0.2264957264957265,234
gpt-oss-120b-thinking,ll-3.1-405b,wikisum,-24,0.927879626426842,98
