evaluator,gpt-oss-120b-thinking,opus-4.1-thinking,gemini-2.5-pro-thinking,qwen-3.0-80b-thinking,deepseek-r1-thinking,kimi-k2-thinking,gpt-4o-mini,gpt-4.1-mini,gpt-4o,gpt-4.1,haiku-3.5,sonnet-3.7,sonnet-4.5,opus-4.1,gemini-2.0-flash-lite,gemini-2.0-flash,ll-3.1-8b,ll-3.1-70b,ll-3.1-405b,qwen-2.5-7b,qwen-2.5-72b,qwen-3.0-80b,deepseek-3.1,kimi-k2
haiku-3.5,0.030612244897959183,0.030612244897959183,0.01020408163265306,0.15306122448979592,0.061224489795918366,0.05102040816326531,0.15441176470588236,0.11764705882352941,0.15441176470588236,0.08088235294117647,0.8455882352941176,0.125,0.20588235294117646,0.16176470588235295,0.11029411764705882,0.0661764705882353,0.40441176470588236,0.13970588235294118,0.11029411764705882,0.08088235294117647,0.11764705882352941,0.08088235294117647,0.11029411764705882,0.25
sonnet-3.7,0.5422237860661506,0.2653061224489796,0.45918367346938777,0.6367346938775511,0.5461777931511588,0.4489795918367347,0.6029411764705882,0.39705882352941174,0.5109190072425367,0.40441176470588236,0.5,0.6323529411764706,0.33088235294117646,0.3088235294117647,0.5220588235294118,0.5671906693711968,0.7720588235294118,0.49264705882352944,0.5147058823529411,0.6367685606843134,0.4117647058823529,0.33088235294117646,0.4264705882352941,0.7696740858505564
sonnet-4.5,0.47959183673469385,0.40816326530612246,0.42857142857142855,0.5918367346938775,0.5714285714285714,0.4897959183673469,0.5735294117647058,0.4264705882352941,0.5073529411764706,0.3602941176470588,0.5073529411764706,0.33088235294117646,0.5514705882352942,0.40441176470588236,0.5955882352941176,0.49264705882352944,0.9183569979716024,0.6397058823529411,0.5882352941176471,0.875,0.5955882352941176,0.47794117647058826,0.39705882352941174,0.5588235294117647
opus-4.1,0.5204081632653061,0.37755102040816324,0.3469387755102041,0.673469387755102,0.8571428571428571,0.3979591836734694,0.8823529411764706,0.45588235294117646,0.8602941176470589,0.38235294117647056,0.7720588235294118,0.5147058823529411,0.18382352941176472,0.8676470588235294,0.5735294117647058,0.3897058823529412,0.9850405679513184,0.7205882352941176,0.7647058823529411,0.9705882352941176,0.8602941176470589,0.47058823529411764,0.36764705882352944,0.6029411764705882
gemini-2.0-flash-lite,0.23469387755102042,0.1836734693877551,0.2857142857142857,0.21428571428571427,0.14285714285714285,0.16326530612244897,0.2903225806451613,0.21935483870967742,0.2,0.16774193548387098,0.23529411764705882,0.17279411764705882,0.08088235294117647,0.09558823529411764,0.7683823529411765,0.2426470588235294,0.34191176470588236,0.16911764705882354,0.2610294117647059,0.21691176470588236,0.2867647058823529,0.25,0.15441176470588236,0.25735294117647056
gemini-2.0-flash,0.41836734693877553,0.42857142857142855,0.4489795918367347,0.4387755102040816,0.3979591836734694,0.45918367346938777,0.44193548387096776,0.4,0.44193548387096776,0.39705882352941174,0.4338235294117647,0.4411764705882353,0.379746835443038,0.4264705882352941,0.4007352941176471,0.5882352941176471,0.5367647058823529,0.4632352941176471,0.45955882352941174,0.45588235294117646,0.4411764705882353,0.4227941176470588,0.46691176470588236,0.41544117647058826
ll-3.1-8b,0.5102040816326531,0.6326530612244898,0.4897959183673469,0.6020408163265306,0.6428571428571429,0.5408163265306123,0.6410256410256411,0.47863247863247865,0.7008547008547008,0.5256410256410257,0.8162393162393162,0.8547008547008547,0.6410256410256411,0.6538461538461539,0.7991452991452992,0.7136752136752137,0.19852941176470587,0.7264957264957265,0.7649572649572649,0.7649572649572649,0.7471264367816092,0.39655172413793105,0.6264367816091954,0.5661764705882353
ll-3.1-70b,0.23469387755102042,0.030612244897959183,0.12244897959183673,0.14285714285714285,0.19387755102040816,0.061224489795918366,0.33760683760683763,0.05128205128205128,0.4188034188034188,0.08547008547008547,0.6367521367521367,0.6153846153846154,0.05128205128205128,0.038461538461538464,0.3162393162393162,0.3247863247863248,0.452991452991453,0.7647058823529411,0.3235294117647059,0.6544117647058824,0.625,0.09558823529411764,0.35294117647058826,0.4852941176470588
ll-3.1-405b,0.1836734693877551,0.0,0.0,0.11224489795918367,0.19387755102040816,0.01020408163265306,0.3247863247863248,0.029914529914529916,0.43162393162393164,0.042735042735042736,0.2905982905982906,0.3717948717948718,0.01282051282051282,0.0,0.21839080459770116,0.13218390804597702,0.5402298850574713,0.2413793103448276,0.8823529411764706,0.7279411764705882,0.47794117647058826,0.03676470588235294,0.20588235294117646,0.3602941176470588
qwen-2.5-7b,0.02040816326530612,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06837606837606838,0.0,0.0,1.0,0.0,0.0,0.0,0.007352941176470588
qwen-2.5-72b,0.4489795918367347,0.3877551020408163,0.4489795918367347,0.5816326530612245,0.5204081632653061,0.3673469387755102,0.6196581196581197,0.4658119658119658,0.6581196581196581,0.5170940170940171,0.7094017094017094,0.6153846153846154,0.405982905982906,0.44017094017094016,0.5085470085470085,0.5170940170940171,0.7991452991452992,0.5689655172413793,0.5517241379310345,0.7126436781609196,0.36764705882352944,0.41911764705882354,0.536764705882353,0.5220588235294118
qwen-3.0-80b,0.02040816326530612,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3034188034188034,0.029914529914529916,0.005747126436781609,0.028735632183908046,0.0,1.0,0.0,0.02040816326530612
deepseek-3.1,0.05102040816326531,0.030612244897959183,0.04081632653061224,0.14285714285714285,0.07142857142857142,0.01020408163265306,0.16666666666666666,0.02564102564102564,0.13247863247863248,0.05555555555555555,0.1581196581196581,0.07264957264957266,0.038461538461538464,0.02564102564102564,0.10919540229885058,0.05747126436781609,0.5459770114942529,0.13793103448275862,0.1326530612244898,0.3088235294117647,0.16911764705882354,0.014705882352941176,0.8970588235294118,0.11764705882352941
kimi-k2,0.17346938775510204,0.08163265306122448,0.10204081632653061,0.2653061224489796,0.1326530612244898,0.1326530612244898,0.20085470085470086,0.0811965811965812,0.1452991452991453,0.09401709401709402,0.20085470085470086,0.13247863247863248,0.10683760683760683,0.0811965811965812,0.3162393162393162,0.2222222222222222,0.5598290598290598,0.2264957264957265,0.20689655172413793,0.42528735632183906,0.26436781609195403,0.12244897959183673,0.16176470588235295,0.9044117647058824
