evaluator,gpt-oss-120b-thinking,opus-4.1-thinking,gemini-2.5-pro-thinking,qwen-3.0-80b-thinking,deepseek-r1-thinking,kimi-k2-thinking,gpt-4o-mini,gpt-4.1-mini,gpt-4o,gpt-4.1,haiku-3.5,sonnet-3.7,sonnet-4.5,opus-4.1,gemini-2.0-flash-lite,gemini-2.0-flash,ll-3.1-8b,ll-3.1-70b,ll-3.1-405b,qwen-2.5-7b,qwen-2.5-72b,qwen-3.0-80b,deepseek-3.1,kimi-k2
haiku-3.5,9.904811308210189e-25,9.904811308210189e-25,6.2477783693504135e-28,1.3988186908802743e-12,7.09532095861481e-21,4.5236497809156325e-22,6.8458063023136e-17,6.905764227013771e-21,6.8458063023136e-17,1.2237084238398533e-25,6.8458063023136e-17,4.927366714103603e-20,2.784955761611638e-12,3.622971399178644e-16,9.036446475272844e-22,8.260011277058911e-28,0.03167366339108274,2.0689342554664887e-18,9.036446475272844e-22,1.2237084238398533e-25,6.905764227013771e-21,1.2237084238398533e-25,9.036446475272844e-22,4.379138784366244e-09
sonnet-3.7,0.4796924995674869,3.6886460339466607e-06,0.4796924995674869,0.011174544214771171,0.36335418766405314,0.36335418766405314,0.02026001125424602,0.02026001125424602,0.9317076151509971,0.03167366339108274,1.0,0.0025587348996300033,9.903994594073533e-05,9.669159852144027e-06,0.6682658523131814,0.14463646515752163,1.3263433165240426e-10,0.9317076151509971,0.7971023348689007,0.001418637741993395,0.04818269594614997,9.903994594073533e-05,0.10291318499743221,1.3263433165240426e-10
sonnet-4.5,0.7620362195292438,0.0854105891128046,0.18884671980890222,0.0854105891128046,0.18884671980890222,0.9196068309220428,0.10291318499743221,0.10291318499743221,0.9317076151509971,0.001418637741993395,0.9317076151509971,9.903994594073533e-05,0.2648929904058216,0.03167366339108274,0.03167366339108274,0.9317076151509971,1.2237084238398533e-25,0.001418637741993395,0.04818269594614997,4.927366714103603e-20,0.03167366339108274,0.6682658523131814,0.02026001125424602,0.19818134136296922
opus-4.1,0.7620362195292438,0.019690184799846844,0.0031886785048038917,0.0007698826407272644,2.4575158375112673e-13,0.05439055827708824,6.905764227013771e-21,0.34559256586088544,2.0689342554664887e-18,0.0076238271738663125,1.3263433165240426e-10,0.7971023348689007,3.939677440745631e-14,3.293725808504054e-19,0.10291318499743221,0.012604512869782388,2.1390782942600103e-37,2.729862604765941e-07,4.4262639384791036e-10,3.22645350186508e-34,2.0689342554664887e-18,0.5485023614867373,0.0025587348996300033,0.02026001125424602
gemini-2.0-flash-lite,1.3172242120654855e-07,1.6606697571045604e-10,2.6402449757572137e-05,1.0892545009628191e-08,2.4575158375112673e-13,7.380354309112728e-12,1.025450729056357e-13,4.888367408093268e-24,1.6886155387874653e-27,5.656759948949374e-34,6.074341116051612e-19,5.0085018409588803e-29,3.9022177864527475e-50,4.228216943142752e-46,1.8438819708648809e-19,6.2070236710521655e-18,2.0390199452082042e-07,1.0347229701300424e-29,1.4724028813795946e-15,1.274033474575264e-21,1.422291640170512e-12,5.8616527181575e-17,1.4491729930888656e-32,5.123981911174019e-16
gemini-2.0-flash,0.12929258395357346,0.18884671980890222,0.36335418766405314,0.2664055944111921,0.05439055827708824,0.4796924995674869,0.0466516323170761,0.000510929312754032,0.0466516323170761,0.0008217570096467994,0.03363033869200844,0.05995633763733989,0.0031196232899818725,0.01788106073057891,0.0012689672518048068,0.004289106026909291,0.24925604204750515,0.24925604204750515,0.20282181715237954,0.16302105295655864,0.05995633763733989,0.01277552556725827,0.302637119485996,0.006257663455187059
ll-3.1-8b,0.9196068309220428,0.011174544214771171,0.9196068309220428,0.05439055827708824,0.00609262967206472,0.4796924995674869,1.905028412546174e-05,0.5563912799559648,7.169774133470828e-10,0.47216110351417045,1.8902139139882044e-23,8.477882142510094e-30,1.905028412546174e-05,2.9173267130300233e-06,5.8881381616808845e-21,4.938668140696229e-11,7.048816900472416e-13,2.829556816807824e-12,1.6616224036398731e-16,1.6616224036398731e-16,4.666585381449893e-11,0.007787929777679059,0.001055913532406377,0.14463646515752163
ll-3.1-70b,1.3172242120654855e-07,9.904811308210189e-25,5.9330047473754754e-15,2.4575158375112673e-13,7.127385901074282e-10,7.09532095861481e-21,7.625889249038065e-07,3.2330661697171244e-51,0.015393815947984392,3.44750646054717e-42,3.435623641284969e-05,0.0005041289481249569,3.2330661697171244e-51,3.7421038230349596e-55,1.9232434319925035e-08,8.869833848799515e-08,0.16967644986005434,4.4262639384791036e-10,4.709670527950453e-05,0.00039856648679345314,0.004481251675252485,1.239372500768143e-23,0.0007634094904781059,0.7971023348689007
ll-3.1-405b,1.6606697571045604e-10,6.310887241768095e-30,6.310887241768095e-30,8.065094010420559e-16,7.127385901074282e-10,6.2477783693504135e-28,8.869833848799515e-08,5.2027110076361715e-58,0.04247999439177569,8.460228320456236e-54,1.2293739389032976e-10,0.00010598653838329732,1.5472026156054906e-64,7.24454326306137e-71,3.862431051529525e-14,2.8309418823858135e-24,0.32437346590855565,4.960971192606209e-12,6.905764227013771e-21,1.0260212514126372e-07,0.6682658523131814,8.586304331238963e-33,2.784955761611638e-12,0.001418637741993395
qwen-2.5-7b,3.0620424897058794e-26,6.310887241768095e-30,6.310887241768095e-30,3.0620424897058794e-26,6.310887241768095e-30,6.310887241768095e-30,7.24454326306137e-71,7.24454326306137e-71,7.24454326306137e-71,7.24454326306137e-71,7.24454326306137e-71,7.24454326306137e-71,7.24454326306137e-71,7.24454326306137e-71,7.24454326306137e-71,7.24454326306137e-71,1.7857192622462938e-46,7.24454326306137e-71,8.352389719038111e-53,2.2958874039497803e-41,8.352389719038111e-53,8.352389719038111e-53,8.352389719038111e-53,3.145365743411199e-39
qwen-2.5-72b,0.36335418766405314,0.03336002889694201,0.36335418766405314,0.12929258395357346,0.7620362195292438,0.011174544214771171,0.00030496366423481385,0.32680716672240756,1.505285779534548e-06,0.64733005452144,1.2293739389032976e-10,0.0005041289481249569,0.004832530137656125,0.07733237589340326,0.8445721639622709,0.64733005452144,5.8881381616808845e-21,0.08092659296355391,0.19733841594358517,1.9303154296651502e-08,0.0025587348996300033,0.07135326795326226,0.4403825433795311,0.6682658523131814
qwen-3.0-80b,3.0620424897058794e-26,6.310887241768095e-30,6.310887241768095e-30,3.0620424897058794e-26,6.310887241768095e-30,6.310887241768095e-30,7.24454326306137e-71,7.24454326306137e-71,7.24454326306137e-71,7.24454326306137e-71,7.24454326306137e-71,7.24454326306137e-71,7.24454326306137e-71,7.24454326306137e-71,7.24454326306137e-71,7.24454326306137e-71,1.6804010229665018e-09,5.2027110076361715e-58,1.4616682008316695e-50,1.0791522929101471e-43,8.352389719038111e-53,2.2958874039497803e-41,8.352389719038111e-53,3.0620424897058794e-26
deepseek-3.1,4.5236497809156325e-22,9.904811308210189e-25,2.378717289651507e-23,2.4575158375112673e-13,9.440274241692034e-20,6.2477783693504135e-28,3.870941606216976e-26,1.5899781865937356e-59,3.619002557663427e-32,5.548751518273953e-50,1.4638963317942118e-27,2.302063964221649e-45,3.7421038230349596e-55,1.5899781865937356e-59,1.047813654792804e-27,4.787244158587412e-37,0.2554115816418575,1.7970513006431674e-23,3.9846743192350404e-14,9.669159852144027e-06,1.818716912352605e-15,2.1390782942600103e-37,1.0997594280179854e-22,6.905764227013771e-21
kimi-k2,3.6232467291175146e-11,1.0875246615051457e-18,9.940659465123946e-17,3.6886460339466607e-06,3.9846743192350404e-14,3.9846743192350404e-14,5.8881381616808845e-21,3.189321121445083e-43,8.477882142510094e-30,3.4400162763191052e-40,5.8881381616808845e-21,3.619002557663427e-32,2.3831749414425013e-37,3.189321121445083e-43,1.9232434319925035e-08,4.2820103183326824e-18,0.07733237589340326,1.4847536815104223e-17,2.8029426080774853e-15,0.05774745529642935,3.8977413934630447e-10,5.9330047473754754e-15,3.622971399178644e-16,1.239372500768143e-23
